GPS Time;Q1;Q2;Q3;Q4;UTC;Sats;Lat;Lon;Elev;Intv;...12;Camera A;...14;Camera B;...16;ground_elev;AGL;Roll;Pitch;Yaw
103475035;0,4396;-0,5404;0,588;0,4112;2024-09-02 04:44:17.035;16;-20,37609008;32,25999374;750,2351;3;;Sango_R_A__00317_D1_02092024.JPG;;Sango_L_B__00316_D1_02092024.JPG;3;439;311,2351;178,2425209;74,00568675;-96,15556005
103478035;0,4422;-0,5361;0,5889;0,4127;2024-09-02 04:44:20.035;16;-20,37606711;32,25886051;751,5842;3;;Sango_R_A__00318_D1_02092024.JPG;;Sango_L_B__00317_D1_02092024.JPG;3;438;313,5842;177,4499094;74,41950724;-97,31066395
103481035;0,4373;-0,5438;0,5857;0,4124;2024-09-02 04:44:23.035;16;-20,37604603;32,25772909;752,5748;3;;Sango_R_A__00319_D1_02092024.JPG;;Sango_L_B__00318_D1_02092024.JPG;3;435;317,5748;178,4561719;73,88657512;-95,40994145
103484035;0,4417;-0,5389;0,5892;0,4091;2024-09-02 04:44:26.035;16;-20,37602838;32,25659664;753,8882;3;;Sango_R_A__00320_D1_02092024.JPG;;Sango_L_B__00319_D1_02092024.JPG;3;436;317,8882;178,7466071;74,02813429;-96,05105269
103487035;0,4392;-0,5414;0,5865;0,4123;2024-09-02 04:44:29.035;16;-20,37601883;32,25545954;754,7648;3;;Sango_R_A__00321_D1_02092024.JPG;;Sango_L_B__00320_D1_02092024.JPG;3;438;316,7648;178,3159022;74,07784245;-95,85048979
103490035;0,4394;-0,5402;0,5883;0,4111;2024-09-02 04:44:32.035;16;-20,3760115;32,25431827;754,8994;3;;Sango_R_A__00322_D1_02092024.JPG;;Sango_L_B__00321_D1_02092024.JPG;3;438;316,8994;178,1369268;73,97919273;-96,28472535
103493035;0,4407;-0,5396;0,5888;0,4099;2024-09-02 04:44:35.035;16;-20,37600877;32,25317063;756,2135;3;;Sango_R_A__00323_D1_02092024.JPG;;Sango_L_B__00322_D1_02092024.JPG;3;438;318,2135;178,5254565;73,9970939;-96,10432421
103496035;0,4363;-0,5425;0,5874;0,4127;2024-09-02 04:44:38.035;16;-20,37601219;32,25202593;757,2141;3;;Sango_R_A__00324_D1_02092024.JPG;;Sango_L_B__00323_D1_02092024.JPG;3;438;319,2141;177,6462041;73,80575462;-96,31882141
103499035;0,4381;-0,5419;0,5865;0,4129;2024-09-02 04:44:41.035;16;-20,37602201;32,2508802;758,2969;3;;Sango_R_A__00325_D1_02092024.JPG;;Sango_L_B__00324_D1_02092024.JPG;3;437;321,2969;178,0191231;74,01599365;-96,02006956
103502035;0,4388;-0,5406;0,5878;0,4119;2024-09-02 04:44:44.035;16;-20,37603692;32,2497326;759,7438;3;;Sango_R_A__00326_D1_02092024.JPG;;Sango_L_B__00325_D1_02092024.JPG;3;440;319,7438;177,9633129;73,99422818;-96,3251364
103505035;0,4392;-0,5414;0,5867;0,4121;2024-09-02 04:44:47.035;16;-20,37605439;32,24859113;761,7032;3;;Sango_R_A__00327_D1_02092024.JPG;;Sango_L_B__00326_D1_02092024.JPG;3;438;323,7032;178,3328937;74,05531031;-95,8566244
103508035;0,4399;-0,5403;0,5876;0,4115;2024-09-02 04:44:50.035;16;-20,37607242;32,24745704;763,05;3;;Sango_R_A__00328_D1_02092024.JPG;;Sango_L_B__00327_D1_02092024.JPG;3;438;325,05;178,2799201;74,06982342;-96,10059577
103511035;0,442;-0,5377;0,5904;0,4086;2024-09-02 04:44:53.035;16;-20,37608668;32,24632426;764,5482;3;;Sango_R_A__00329_D1_02092024.JPG;;Sango_L_B__00328_D1_02092024.JPG;3;439;325,5482;178,5130744;74,01026672;-96,47005254
103514035;0,4396;-0,5399;0,5867;0,4135;2024-09-02 04:44:56.035;16;-20,37609164;32,24519241;765,9018;3;;Sango_R_A__00330_D1_02092024.JPG;;Sango_L_B__00329_D1_02092024.JPG;3;442;323,9018;177,7806821;74,23462177;-96,4371044
103517035;0,4403;-0,5415;0,5868;0,4106;2024-09-02 04:44:59.035;16;-20,37608438;32,24406422;767,7984;3;;Sango_R_A__00331_D1_02092024.JPG;;Sango_L_B__00330_D1_02092024.JPG;3;441;326,7984;178,9514108;74,0294902;-95,38885637
103520035;0,4393;-0,5408;0,5872;0,412;2024-09-02 04:45:02.035;16;-20,37605087;32,24294716;771,1609;3;;Sango_R_A__00332_D1_02092024.JPG;;Sango_L_B__00331_D1_02092024.JPG;3;445;326,1609;178,1837059;74,05712491;-96,08118477
103523035;0,4423;-0,5357;0,5842;0,4196;2024-09-02 04:45:05.035;16;-20,37599367;32,24183412;773,9956;3;;Sango_R_A__00333_D1_02092024.JPG;;Sango_L_B__00332_D1_02092024.JPG;3;443;330,9956;176,3469837;75,10171021;-97,76816993
103526035;0,4448;-0,5397;0,5848;0,4111;2024-09-02 04:45:08.035;16;-20,3757991;32,24076072;776,8512;3;;Sango_R_A__00334_D1_02092024.JPG;;Sango_L_B__00333_D1_02092024.JPG;3;446;330,8512;179,848288;74,55064215;-94,70889941
103529035;0,444;-0,544;0,582;0,4101;2024-09-02 04:45:11.035;16;-20,37541965;32,23975723;778,1344;3;;Sango_R_A__00335_D1_02092024.JPG;;Sango_L_B__00334_D1_02092024.JPG;3;445;333,1344;-178,7843313;74,37092473;-92,94347221
103532035;0,4422;-0,5425;0,5917;0,4;2024-09-02 04:45:14.035;16;-20,37487575;32,2388398;777,8767;3;;Sango_R_A__00336_D1_02092024.JPG;;Sango_L_B__00335_D1_02092024.JPG;3;444;333,8767;-178,7254691;73,2043864;-94,02106282
103535036;0,4391;-0,5395;0,5923;0,4065;2024-09-02 04:45:17.036;16;-20,37428439;32,23792769;776,4119;3,001;;Sango_R_A__00337_D1_02092024.JPG;;Sango_L_B__00336_D1_02092024.JPG;3;442;334,4119;178,4357129;73,50366561;-96,51019669
103538036;0,4372;-0,5405;0,5917;0,4082;2024-09-02 04:45:20.036;16;-20,37372343;32,23697893;775,4703;3;;Sango_R_A__00338_D1_02092024.JPG;;Sango_L_B__00337_D1_02092024.JPG;3;445;330,4703;177,8961094;73,46122279;-96,74851527
103541036;0,435;-0,5437;0,5923;0,4054;2024-09-02 04:45:23.036;16;-20,37319875;32,23598217;774,0791;3;;Sango_R_A__00339_D1_02092024.JPG;;Sango_L_B__00338_D1_02092024.JPG;3;446;328,0791;178,5881466;72,9657784;-95,94352105
103544036;0,4385;-0,5372;0,5917;0,4111;2024-09-02 04:45:26.036;16;-20,37273967;32,23493566;774,1805;3;;Sango_R_A__00340_D1_02092024.JPG;;Sango_L_B__00339_D1_02092024.JPG;3;445;329,1805;176,8284422;73,86873592;-97,91236835
103547036;0,4403;-0,5364;0,5912;0,411;2024-09-02 04:45:29.036;16;-20,37234142;32,23385683;774,5299;3;;Sango_R_A__00341_D1_02092024.JPG;;Sango_L_B__00340_D1_02092024.JPG;3;446;328,5299;177,1605652;74,05067126;-97,70645913
103550036;0,4392;-0,5376;0,591;0,4108;2024-09-02 04:45:32.036;16;-20,37198048;32,23276364;775,289;3;;Sango_R_A__00342_D1_02092024.JPG;;Sango_L_B__00341_D1_02092024.JPG;3;445;330,289;177,2397268;73,92012214;-97,4950627
103553036;0,4379;-0,5395;0,588;0,4141;2024-09-02 04:45:35.036;16;-20,37166007;32,23165455;776,1071;3;;Sango_R_A__00343_D1_02092024.JPG;;Sango_L_B__00342_D1_02092024.JPG;3;444;332,1071;176,9685972;74,10105207;-97,21492824
103556035;0,4393;-0,5393;0,5892;0,4111;2024-09-02 04:45:38.035;16;-20,37135306;32,2305484;777,9235;2,999;;Sango_R_A__00344_D1_02092024.JPG;;Sango_L_B__00343_D1_02092024.JPG;3;446;331,9235;177,7983638;73,96524395;-96,72180316
103559036;0,441;-0,5374;0,5899;0,4108;2024-09-02 04:45:41.036;16;-20,37105368;32,22944505;779,7533;3,001;;Sango_R_A__00345_D1_02092024.JPG;;Sango_L_B__00344_D1_02092024.JPG;3;448;331,7533;177,7651622;74,11268375;-97,0204534
103562036;0,44;-0,5392;0,5907;0,4085;2024-09-02 04:45:44.036;16;-20,37075474;32,22834893;781,1707;3;;Sango_R_A__00346_D1_02092024.JPG;;Sango_L_B__00345_D1_02092024.JPG;3;450;331,1707;178,3369678;73,78331623;-96,46768509
103565036;0,4386;-0,5391;0,5906;0,41;2024-09-02 04:45:47.036;16;-20,37047101;32,22725271;782,1882;3;;Sango_R_A__00347_D1_02092024.JPG;;Sango_L_B__00346_D1_02092024.JPG;3;448;334,1882;177,6612459;73,78600195;-96,97595423
103568036;0,4413;-0,5362;0,5893;0,4129;2024-09-02 04:45:50.036;16;-20,37021543;32,22614429;781,944;3;;Sango_R_A__00348_D1_02092024.JPG;;Sango_L_B__00347_D1_02092024.JPG;3;450;331,944;177,1553676;74,34282661;-97,55945859
103571035;0,4432;-0,5354;0,587;0,4151;2024-09-02 04:45:53.035;16;-20,36997248;32,22502491;782,9375;2,999;;Sango_R_A__00349_D1_02092024.JPG;;Sango_L_B__00348_D1_02092024.JPG;3;451;331,9375;177,2193723;74,76320904;-97,38911106
103574036;0,4426;-0,5412;0,5862;0,4094;2024-09-02 04:45:56.036;16;-20,36968438;32,22392434;784,3349;3,001;;Sango_R_A__00350_D1_02092024.JPG;;Sango_L_B__00349_D1_02092024.JPG;3;450;334,3349;179,8089649;74,15607641;-94,71584164
103577036;0,4403;-0,5426;0,5906;0,4037;2024-09-02 04:45:59.036;16;-20,3693103;32,22286039;786,399;3;;Sango_R_A__00351_D1_02092024.JPG;;Sango_L_B__00350_D1_02092024.JPG;3;450;336,399;-179,8073138;73,35927125;-94,70744338
103580036;0,4411;-0,5346;0,5905;0,4135;2024-09-02 04:46:02.036;16;-20,36890955;32,22181254;786,8555;3;;Sango_R_A__00352_D1_02092024.JPG;;Sango_L_B__00351_D1_02092024.JPG;3;454;332,8555;176,4425781;74,36877489;-98,38781393
103583036;0,4406;-0,5384;0,5899;0,4099;2024-09-02 04:46:05.036;16;-20,36852224;32,22075051;785,6483;3;;Sango_R_A__00353_D1_02092024.JPG;;Sango_L_B__00352_D1_02092024.JPG;3;452;333,6483;178,0967429;73,98663507;-96,66069278
103586036;0,4397;-0,5396;0,5888;0,4108;2024-09-02 04:46:08.036;16;-20,36813783;32,21965824;782,693;3;;Sango_R_A__00354_D1_02092024.JPG;;Sango_L_B__00353_D1_02092024.JPG;3;452;330,693;178,08217;73,98254235;-96,43799696
103589035;0,4407;-0,537;0,5897;0,4119;2024-09-02 04:46:11.035;16;-20,36776166;32,21854232;782,0052;2,999;;Sango_R_A__00355_D1_02092024.JPG;;Sango_L_B__00354_D1_02092024.JPG;3;450;332,0052;177,3746183;74,18543193;-97,34115966
103592036;0,4397;-0,5385;0,5902;0,4103;2024-09-02 04:46:14.036;16;-20,36739038;32,21743061;782,817;3,001;;Sango_R_A__00356_D1_02092024.JPG;;Sango_L_B__00355_D1_02092024.JPG;3;453;329,817;177,7723018;73,92799326;-96,92177852
103595036;0,4421;-0,537;0,5895;0,4107;2024-09-02 04:46:17.036;16;-20,36703189;32,2163237;782,0318;3;;Sango_R_A__00357_D1_02092024.JPG;;Sango_L_B__00356_D1_02092024.JPG;3;456;326,0318;178,0189317;74,22185482;-96,83555203
103598035;0,4411;-0,5391;0,5888;0,41;2024-09-02 04:46:20.035;16;-20,36667395;32,215217;782,8563;2,999;;Sango_R_A__00358_D1_02092024.JPG;;Sango_L_B__00357_D1_02092024.JPG;3;455;327,8563;178,4937152;74,05321011;-96,18231218
103601035;0,4396;-0,5387;0,5909;0,4092;2024-09-02 04:46:23.035;16;-20,36631296;32,21411315;784,0797;3;;Sango_R_A__00359_D1_02092024.JPG;;Sango_L_B__00358_D1_02092024.JPG;3;453;331,0797;177,9514904;73,80954992;-96,83003447
103604035;0,4407;-0,5379;0,5909;0,409;2024-09-02 04:46:26.035;16;-20,36595938;32,21300865;784,6885;3;;Sango_R_A__00360_D1_02092024.JPG;;Sango_L_B__00359_D1_02092024.JPG;3;456;328,6885;178,0871804;73,90939656;-96,81551466
103714234;0,4074;-0,5772;0,5558;0,4381;2024-09-02 04:48:16.234;16;-20,36604519;32,21354441;822,0976;110,199;;Sango_R_A__00361_D1_02092024.JPG;;Sango_L_B__00360_D1_02092024.JPG;110;455;367,0976;176,6388264;73,46132339;-90,34432208
103716843;0,4176;-0,5633;0,5653;0,4344;2024-09-02 04:48:18.843;16;-20,36607738;32,21444945;819,3927;2,609;;Sango_R_A__00362_D1_02092024.JPG;;Sango_L_B__00361_D1_02092024.JPG;3;455;364,3927;175,6835563;74,06381933;-93,46017616
103719843;0,4201;-0,5645;0,5638;0,4324;2024-09-02 04:48:21.843;16;-20,36604084;32,21550693;816,933;3;;Sango_R_A__00363_D1_02092024.JPG;;Sango_L_B__00362_D1_02092024.JPG;3;456;360,933;177,2155627;74,13307727;-92,03238317
103722842;0,4163;-0,5715;0,5599;0,4319;2024-09-02 04:48:24.842;16;-20,36598281;32,21660129;811,6797;2,999;;Sango_R_A__00364_D1_02092024.JPG;;Sango_L_B__00363_D1_02092024.JPG;3;456;355,6797;178,4035883;73,71701858;-90,02200557
103725843;0,4167;-0,5737;0,5579;0,4313;2024-09-02 04:48:27.843;16;-20,36593931;32,21773036;807,2439;3,001;;Sango_R_A__00365_D1_02092024.JPG;;Sango_L_B__00364_D1_02092024.JPG;3;455;352,2439;179,3626335;73,69616754;-88,87776377
103728842;0,4159;-0,5728;0,5597;0,4309;2024-09-02 04:48:30.842;16;-20,36592594;32,21887312;804,5677;2,999;;Sango_R_A__00366_D1_02092024.JPG;;Sango_L_B__00365_D1_02092024.JPG;3;452;352,5677;178,8055996;73,57413537;-89,56766036
103731843;0,4161;-0,5697;0,5606;0,4337;2024-09-02 04:48:33.843;16;-20,36592031;32,22002125;802,4498;3,001;;Sango_R_A__00367_D1_02092024.JPG;;Sango_L_B__00366_D1_02092024.JPG;3;452;350,4498;177,4917563;73,86845377;-90,96316552
103734842;0,4163;-0,5705;0,5588;0,4347;2024-09-02 04:48:36.842;16;-20,36591454;32,2211773;801,7958;2,999;;Sango_R_A__00368_D1_02092024.JPG;;Sango_L_B__00367_D1_02092024.JPG;3;453;348,7958;177,7500728;73,99798715;-90,50830198
103737843;0,4173;-0,5705;0,5596;0,4327;2024-09-02 04:48:39.843;16;-20,36592874;32,22232643;800,7717;3,001;;Sango_R_A__00369_D1_02092024.JPG;;Sango_L_B__00368_D1_02092024.JPG;3;451;349,7717;178,3186161;73,89635629;-90,15945028
103740843;0,4176;-0,5691;0,5614;0,4319;2024-09-02 04:48:42.843;16;-20,36595868;32,2234755;799,8699;3;;Sango_R_A__00370_D1_02092024.JPG;;Sango_L_B__00369_D1_02092024.JPG;3;450;349,8699;178,0179166;73,84172836;-90,70889621
103743842;0,4183;-0,5681;0,5624;0,4314;2024-09-02 04:48:45.842;16;-20,36598811;32,22462098;799,472;2,999;;Sango_R_A__00371_D1_02092024.JPG;;Sango_L_B__00370_D1_02092024.JPG;3;449;350,472;177,9464686;73,85328398;-90,96563287
103746843;0,418;-0,5686;0,5618;0,4317;2024-09-02 04:48:48.843;16;-20,36601719;32,22576323;799,6672;3,001;;Sango_R_A__00372_D1_02092024.JPG;;Sango_L_B__00371_D1_02092024.JPG;3;450;349,6672;177,9987102;73,85900813;-90,81496438
103749841;0,4169;-0,5699;0,5611;0,4318;2024-09-02 04:48:51.841;16;-20,36604459;32,22689862;799,2547;2,998;;Sango_R_A__00373_D1_02092024.JPG;;Sango_L_B__00372_D1_02092024.JPG;3;450;349,2547;178,0762486;73,76637894;-90,55198279
103752842;0,4186;-0,5678;0,5619;0,432;2024-09-02 04:48:54.842;16;-20,3660605;32,22803191;797,7082;3,001;;Sango_R_A__00374_D1_02092024.JPG;;Sango_L_B__00373_D1_02092024.JPG;3;445;352,7082;177,9023263;73,9503808;-90,98089996
103755842;0,4184;-0,5681;0,5623;0,4312;2024-09-02 04:48:57.842;16;-20,36606507;32,22916633;797,2292;3;;Sango_R_A__00375_D1_02092024.JPG;;Sango_L_B__00374_D1_02092024.JPG;3;449;348,2292;178,0337649;73,85224111;-90,88980058
103758842;0,417;-0,5696;0,5617;0,4315;2024-09-02 04:49:00.842;16;-20,36606839;32,23030243;795,4485;3;;Sango_R_A__00376_D1_02092024.JPG;;Sango_L_B__00375_D1_02092024.JPG;3;447;348,4485;178,0148385;73,73807493;-90,68869647
103761843;0,4181;-0,5698;0,5611;0,4309;2024-09-02 04:49:03.843;16;-20,36606776;32,23144728;793,2564;3,001;;Sango_R_A__00377_D1_02092024.JPG;;Sango_L_B__00376_D1_02092024.JPG;3;449;344,2564;178,5445814;73,79252923;-90,21110239
103764842;0,4179;-0,5691;0,5617;0,4313;2024-09-02 04:49:06.842;16;-20,36607937;32,23259125;792,3264;2,999;;Sango_R_A__00378_D1_02092024.JPG;;Sango_L_B__00377_D1_02092024.JPG;3;446;346,3264;178,177521;73,80835899;-90,61873315
103767843;0,4184;-0,5681;0,5631;0,4303;2024-09-02 04:49:09.843;16;-20,36609635;32,23373117;791,872;3,001;;Sango_R_A__00379_D1_02092024.JPG;;Sango_L_B__00378_D1_02092024.JPG;3;446;345,872;178,1117889;73,75504746;-90,91010599
103770842;0,419;-0,5671;0,5626;0,4317;2024-09-02 04:49:12.842;16;-20,36610953;32,23486675;791,1784;2,999;;Sango_R_A__00380_D1_02092024.JPG;;Sango_L_B__00379_D1_02092024.JPG;3;446;345,1784;177,8189148;73,95558017;-91,18586948
103773842;0,4181;-0,5701;0,5614;0,4302;2024-09-02 04:49:15.842;16;-20,36612783;32,23600054;790,5893;3;;Sango_R_A__00381_D1_02092024.JPG;;Sango_L_B__00380_D1_02092024.JPG;3;445;345,5893;178,7102263;73,7184563;-90,0859063
103776846;0,4193;-0,5679;0,5625;0,4304;2024-09-02 04:49:18.846;16;-20,36614868;32,23713349;789,8942;3,004;;Sango_R_A__00382_D1_02092024.JPG;;Sango_L_B__00381_D1_02092024.JPG;3;447;342,8942;178,3592605;73,860235;-90,68588015
103779841;0,4179;-0,569;0,5621;0,4308;2024-09-02 04:49:21.841;16;-20,36617331;32,23826027;789,177;2,995;;Sango_R_A__00383_D1_02092024.JPG;;Sango_L_B__00382_D1_02092024.JPG;3;446;343,177;178,2098541;73,76129177;-90,64415273
103782842;0,4179;-0,5685;0,5626;0,4309;2024-09-02 04:49:24.842;16;-20,36619634;32,23938407;788,7952;3,001;;Sango_R_A__00384_D1_02092024.JPG;;Sango_L_B__00383_D1_02092024.JPG;3;445;343,7952;178,0123581;73,76625329;-90,89379132
103785842;0,4184;-0,5678;0,563;0,4308;2024-09-02 04:49:27.842;16;-20,36621112;32,2404998;789,481;3;;Sango_R_A__00385_D1_02092024.JPG;;Sango_L_B__00384_D1_02092024.JPG;3;444;345,481;177,9563319;73,80588929;-91,04825129
103788842;0,4209;-0,5646;0,566;0,4285;2024-09-02 04:49:30.842;16;-20,36620994;32,24160694;789,684;3;;Sango_R_A__00386_D1_02092024.JPG;;Sango_L_B__00385_D1_02092024.JPG;3;444;345,684;177,9874244;73,82570432;-91,65375474
103791842;0,4218;-0,5648;0,5667;0,4266;2024-09-02 04:49:33.842;16;-20,36618607;32,24270809;790,055;3;;Sango_R_A__00387_D1_02092024.JPG;;Sango_L_B__00386_D1_02092024.JPG;3;446;344,055;178,5603375;73,72073157;-91,27181805
103794843;0,4158;-0,5715;0,5575;0,4355;2024-09-02 04:49:36.843;16;-20,36615217;32,24380153;790,2405;3,001;;Sango_R_A__00388_D1_02092024.JPG;;Sango_L_B__00387_D1_02092024.JPG;3;445;345,2405;177,8491825;74,03374951;-90,20092967
103797842;0,4123;-0,5766;0,554;0,4366;2024-09-02 04:49:39.842;16;-20,36614978;32,24488673;791,1223;2,999;;Sango_R_A__00389_D1_02092024.JPG;;Sango_L_B__00388_D1_02092024.JPG;3;444;347,1223;178,2969898;73,80558746;-88,98851725
103800842;0,4155;-0,5726;0,5579;0,4339;2024-09-02 04:49:42.842;16;-20,36618829;32,24596802;791,7478;3;;Sango_R_A__00390_D1_02092024.JPG;;Sango_L_B__00389_D1_02092024.JPG;3;446;345,7478;178,288101;73,83950906;-89,79633394
103803843;0,4156;-0,5708;0,5592;0,4346;2024-09-02 04:49:45.843;16;-20,36624307;32,24705036;790,647;3,001;;Sango_R_A__00391_D1_02092024.JPG;;Sango_L_B__00390_D1_02092024.JPG;3;442;348,647;177,5997049;73,91117301;-90,62965449
103806842;0,4179;-0,5702;0,5617;0,4298;2024-09-02 04:49:48.842;16;-20,36630506;32,24813685;789,9672;2,999;;Sango_R_A__00392_D1_02092024.JPG;;Sango_L_B__00391_D1_02092024.JPG;3;440;349,9672;178,7241615;73,66008569;-90,09500144
103809842;0,4167;-0,5685;0,5559;0,4406;2024-09-02 04:49:51.842;16;-20,3663692;32,24922786;788,8898;3;;Sango_R_A__00393_D1_02092024.JPG;;Sango_L_B__00392_D1_02092024.JPG;3;442;346,8898;176,5222902;74,63650205;-91,3673404
103812842;0,4168;-0,5701;0,5601;0,4331;2024-09-02 04:49:54.842;16;-20,36642746;32,25032096;788,0292;3;;Sango_R_A__00394_D1_02092024.JPG;;Sango_L_B__00393_D1_02092024.JPG;3;440;348,0292;177,9514747;73,88304483;-90,52659168
103815842;0,4173;-0,5691;0,5621;0,4313;2024-09-02 04:49:57.842;16;-20,36648438;32,25141835;786,3663;3;;Sango_R_A__00395_D1_02092024.JPG;;Sango_L_B__00394_D1_02092024.JPG;3;441;345,3663;177,973353;73,74874574;-90,8112048
103818842;0,4185;-0,5689;0,563;0,4293;2024-09-02 04:50:00.842;16;-20,36653285;32,25252288;784,324;3;;Sango_R_A__00396_D1_02092024.JPG;;Sango_L_B__00395_D1_02092024.JPG;3;441;343,324;178,5285779;73,66504593;-90,50479396
103821842;0,4181;-0,5682;0,5623;0,4314;2024-09-02 04:50:03.842;16;-20,36656254;32,25363533;783,0028;3;;Sango_R_A__00397_D1_02092024.JPG;;Sango_L_B__00396_D1_02092024.JPG;3;440;343,0028;177,9359138;73,8403636;-90,95293015
103824842;0,4178;-0,5693;0,5611;0,432;2024-09-02 04:50:06.842;16;-20,3665749;32,25474951;782,0848;3;;Sango_R_A__00398_D1_02092024.JPG;;Sango_L_B__00397_D1_02092024.JPG;3;442;340,0848;178,1269437;73,86682195;-90,57685316
103827843;0,4171;-0,5695;0,5612;0,4321;2024-09-02 04:50:09.843;16;-20,3665838;32,25586344;781,8283;3,001;;Sango_R_A__00399_D1_02092024.JPG;;Sango_L_B__00398_D1_02092024.JPG;3;440;341,8283;177,9623157;73,81255259;-90,68920205
103830842;0,4188;-0,5682;0,5628;0,43;2024-09-02 04:50:12.842;16;-20,36658669;32,25697422;782,1434;2,999;;Sango_R_A__00400_D1_02092024.JPG;;Sango_L_B__00399_D1_02092024.JPG;3;443;339,1434;178,3421813;73,77263321;-90,69702707
103833842;0,4186;-0,5693;0,5617;0,4302;2024-09-02 04:50:15.842;16;-20,36658915;32,2580848;782,0083;3;;Sango_R_A__00401_D1_02092024.JPG;;Sango_L_B__00400_D1_02092024.JPG;3;443;339,0083;178,6322901;73,77459594;-90,25644159
103836842;0,419;-0,5682;0,5628;0,4299;2024-09-02 04:50:18.842;16;-20,36659438;32,25919207;782,0632;3;;Sango_R_A__00402_D1_02092024.JPG;;Sango_L_B__00401_D1_02092024.JPG;3;443;339,0632;178,4113762;73,77943356;-90,6452427
103839842;0,4187;-0,5681;0,5631;0,43;2024-09-02 04:50:21.842;16;-20,36659708;32,26030815;779,9306;3;;Sango_R_A__00403_D1_02092024.JPG;;Sango_L_B__00402_D1_02092024.JPG;3;443;336,9306;178,2507746;73,7558016;-90,80584429
103842842;0,4184;-0,568;0,5627;0,4309;2024-09-02 04:50:24.842;16;-20,36658725;32,26142984;776,84;3;;Sango_R_A__00404_D1_02092024.JPG;;Sango_L_B__00403_D1_02092024.JPG;3;444;332,84;178,0192603;73,81786941;-90,95060092
103845843;0,4174;-0,5683;0,5626;0,4317;2024-09-02 04:50:27.843;16;-20,36656897;32,2625639;774,4289;3,001;;Sango_R_A__00405_D1_02092024.JPG;;Sango_L_B__00404_D1_02092024.JPG;3;442;332,4289;177,6732588;73,79313141;-91,16929011
103848843;0,4185;-0,5677;0,5613;0,433;2024-09-02 04:50:30.843;16;-20,36653488;32,26370907;771,2823;3;;Sango_R_A__00406_D1_02092024.JPG;;Sango_L_B__00405_D1_02092024.JPG;3;441;330,2823;177,7234437;74,04189777;-91,06732896
103851842;0,4181;-0,5697;0,5606;0,4317;2024-09-02 04:50:33.842;16;-20,36650666;32,26485937;768,8761;2,999;;Sango_R_A__00407_D1_02092024.JPG;;Sango_L_B__00406_D1_02092024.JPG;3;439;329,8761;178,4240813;73,87330942;-90,26229087
103854843;0,4184;-0,5686;0,5618;0,4313;2024-09-02 04:50:36.843;16;-20,36649245;32,2660151;767,0658;3,001;;Sango_R_A__00408_D1_02092024.JPG;;Sango_L_B__00407_D1_02092024.JPG;3;443;324,0658;178,1850628;73,85999342;-90,67490427
103857842;0,4181;-0,5693;0,5615;0,431;2024-09-02 04:50:39.842;16;-20,36649291;32,26717026;765,5929;2,999;;Sango_R_A__00409_D1_02092024.JPG;;Sango_L_B__00408_D1_02092024.JPG;3;440;325,5929;178,3637998;73,802878;-90,43818071
103860842;0,4194;-0,5685;0,5617;0,4306;2024-09-02 04:50:42.842;16;-20,36650786;32,26831724;764,996;3;;Sango_R_A__00410_D1_02092024.JPG;;Sango_L_B__00409_D1_02092024.JPG;3;439;325,996;178,5795506;73,89083147;-90,37884188
103863842;0,4203;-0,5673;0,564;0,4283;2024-09-02 04:50:45.842;16;-20,3665398;32,26945506;765,3141;3;;Sango_R_A__00411_D1_02092024.JPG;;Sango_L_B__00410_D1_02092024.JPG;3;438;327,3141;178,7205186;73,74594349;-90,62547336
103866842;0,4194;-0,567;0,5639;0,4297;2024-09-02 04:50:48.842;16;-20,36657342;32,2705874;765,4593;3;;Sango_R_A__00412_D1_02092024.JPG;;Sango_L_B__00411_D1_02092024.JPG;3;439;326,4593;178,1486558;73,79490722;-91,07583738
103869842;0,42;-0,5658;0,5647;0,4296;2024-09-02 04:50:51.842;16;-20,36659481;32,27171095;764,8904;3;;Sango_R_A__00413_D1_02092024.JPG;;Sango_L_B__00412_D1_02092024.JPG;3;441;323,8904;177,9571555;73,84455755;-91,42362441
103872842;0,4216;-0,5649;0,5632;0,4312;2024-09-02 04:50:54.842;16;-20,36660147;32,27283121;764,1029;3;;Sango_R_A__00414_D1_02092024.JPG;;Sango_L_B__00413_D1_02092024.JPG;3;440;324,1029;178,0294543;74,16956574;-91,31686783
103875842;0,4192;-0,5703;0,5601;0,4305;2024-09-02 04:50:57.842;16;-20,36661716;32,27394416;763,8638;3;;Sango_R_A__00415_D1_02092024.JPG;;Sango_L_B__00414_D1_02092024.JPG;3;437;326,8638;179,1533766;73,8637813;-89,60243282
103878843;0,4192;-0,5683;0,5627;0,4296;2024-09-02 04:51:00.843;16;-20,3666661;32,27504663;764,2666;3,001;;Sango_R_A__00416_D1_02092024.JPG;;Sango_L_B__00415_D1_02092024.JPG;3;441;323,2666;178,5625049;73,77365844;-90,51142928
103881842;0,4197;-0,5683;0,5625;0,4295;2024-09-02 04:51:03.842;16;-20,36672239;32,27614469;763,1166;2,999;;Sango_R_A__00417_D1_02092024.JPG;;Sango_L_B__00416_D1_02092024.JPG;3;443;320,1166;178,7347823;73,80998739;-90,36239382
